song,artist,id
Wild Horses - 2009 Mix,['The Rolling Stones'],52dm9op3rbfAkc1LGXgipW
Around the World,['Daft Punk'],1pKYYY0dkg23sQQXi0Q5zN
Loaded,['Lil Uzi Vert'],2PLGsORkOCdEI3jTSyO2Id
Roll Over Beethoven,['Chuck Berry'],6C7aTTCUWRK7dD379yUT3W
I Can't Stand the Rain,['Ann Peebles'],0CcL4kSHKIEwF3IW0BGgb6
I Get Around (Mono),['The Beach Boys'],3v9xlH6BpmRbqL7hgNJhfT
Groove Is in the Heart,['Deee-Lite'],2UVLuddklEVak5PXgC7baA
THE END,"['Alesso', 'Charlotte Lawrence']",4w7vZjpsnpKizj7NE0Nuld
King Kunta,['Kendrick Lamar'],0N3W5peJUQtI4eyR6GJT5O
Welcome To The Jungle,"[""Guns N' Roses""]",0G21yYKMZoHa30cYVi1iA8
Many Rivers To Cross,['Jimmy Cliff'],1dZxI6OuzwJ283y3gOU1Kq
Rocket 88 - Single Version,['Jackie Brenston & His Delta Cats'],0qWGLMQwo57IabwNksvwGa
Sheena Is a Punk Rocker - (Single Version) [Remastered],['Ramones'],3mvhHHcMzsKnF7JCOWChQe
Just Like Honey,['The Jesus and Mary Chain'],1LwP9g1Hjbs64jXM2Qsxry
Sultans of Swing,['Dire Straits'],6cr6UDpkjEaMQ80OjWqEBQ
It's The End Of The World As We Know It (And I Feel Fine),['R.E.M.'],2oSpQ7QtIKTNFfA08Cy0ku
The Killing Moon,['Echo & the Bunnymen'],15049rGLXHwrWtE4euUb5C
American Pie,['Don McLean'],1fDsrQ23eTAVFElUMaf38X
Move on Up - Extended Version,['Curtis Mayfield'],01gDLZsi0j5fWC28FLPNO8
(Your Love Keeps Lifting Me) Higher And Higher,['Michael McDonald'],1ZfeYF6wWyUVeQvCsFZM23
Fake Plastic Trees,['Radiohead'],045sp2JToyTaaKyXkGejPy
Where Did Our Love Go - Stereo Version,['The Supremes'],3728ScT8I6Fs5Xpr0z7K0r
You're Gonna Miss Me (2008 Remastered Original Mono LP Version),['13th Floor Elevators'],34miSNKQ0xN7EG8zzzaFzI
Boys Don't Cry - Single Version,['The Cure'],4dneV7C1yDt9UtyxrQY375
Bizarre Love Triangle,['New Order'],6wVViUl2xSRoDK2T7dMZbR
Only the Lonely (Know the Way I Feel),['Roy Orbison'],7HZv4KAYOv867dAiZwrFoR
Blank Generation - 2013 Remaster,['Richard Hell'],5OGfBbWmRRkDiZiJbu5WIr
Sweet Dreams (Are Made of This) - Remastered,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",1TfqLAPs4K3s2rJMoCokcS
Young Folks,['Peter Bjorn and John'],6M6UoxIPn4NOWW0x7JPRfv
Transmission,['Enzo Moglione'],134ocxm6ynUnrgRoKWyVGC
Chicago Freestyle (feat. Giveon),"['Drake', 'Giveon']",4wVOKKEHUJxHCFFNUWDn0B
Je t'aime moi non plus,"['Serge Gainsbourg', 'Jane Birkin']",275zwUvniCAsNC1qUYLe13
I'm a Believer - 2006 Remaster,['The Monkees'],3G7tRC24Uh09Hmp1KZ7LQ2
Come On Eileen,['Dexys Midnight Runners'],3MrWxJaD2AT0W9DjWF64Vm
Straight Outta Compton,['N.W.A.'],6KIKRz9eSTXdNsGUnomdtW
Heartbeats,['José González'],5YqpHuXpFjDVZ7tY1ClFll
Roxanne - Remastered 2003,['The Police'],5ucOFjEd6hUQrbm8AxsKS2
Oblivion,['Grimes'],4P6n0udLAnmCNXVcobYbsK
Fuck Tha Police,['N.W.A.'],5n8Aro6j1bEGIy7Tpo7FV7
Pedestrian at Best,['Courtney Barnett'],7gsn3NxWLA0s0g9TmQlMri
Instant Karma! (We All Shine On) - Remastered 2010,"['John Lennon', 'Yoko Ono']",2BkXpZSvPoUDMLI2Xw9kAL
A Hard Day's Night - Remastered 2009,['The Beatles'],5J2CHimS7dWYMImCHkEFaJ
Immigrant Song - Remaster,['Led Zeppelin'],78lgmZwycJ3nzsdgmPPGNx
Pride (In The Name Of Love) - Remastered 2009,['U2'],3dh2LlmeMqKJbzn2WUgt3d
Jesus Walks,['Kanye West'],5g1vtHqi9uV7xtYeCcFOBx
Bad Moon Rising,['Creedence Clearwater Revival'],20OFwXhEXf12DzwXmaV7fj
Helter Skelter - Remastered 2009,['The Beatles'],0Bs0hUYxz7REyIHH7tRhL2
"Over the Rainbow (from ""The Wizard of Oz"")",['Josh Groban'],5F71PfO0UhvqRYkJNNuLI5
Street Fighting Man - 50th Anniversary Edition,['The Rolling Stones'],7EXgO1bRnEArE58rtrgMWB
"Another Girl, Another Planet - 2008 re-mastered version",['The Only Ones'],5TmQl8urbTlfZb8xKisSl0
Jump - 2015 Remaster,['Van Halen'],7N3PAbqfTjSEU1edb2tY8j
West End Girls - 2001 Remaster,['Pet Shop Boys'],7FlwylpJSe3ea6m1IrkizS
Come As You Are,['Nirvana'],4P5KoWXOxwuobLmHXLMobV
The Girl From Ipanema,"['Stan Getz', 'João Gilberto', 'Astrud Gilberto']",3898C4AbdbptwYet6547e5
Crystalised,['The xx'],1nmCmB3qdXrzxFhvLJuhuB
Under Pressure - Remastered,"['Queen', 'David Bowie']",11IzgLRXV7Cgek3tEgGgjw
Pink Moon,['Nick Drake'],16qzGrIMWoxerw2gnW0zuv
Da Doo Ron Ron (When He Walked Me Home),['The Crystals'],0fonScmHUzC0MglSLn9saA
Because the Night,['Patti Smith'],0lIoY4ZQsdn5QzhraM9o9u
Norwegian Wood (This Bird Has Flown) - Remastered 2009,['The Beatles'],1H7gMYGykdtwZOV6s1N0by
New Rose,['The Damned'],5eKQ424akKiDjpSveU7I2Y
1999,['Prince'],2H7PHVdQ3mXqEHXcvclTB0
Ultralight Beam,['Kanye West'],1eQBEelI2NCy7AUTerX0KS
Long Tall Sally (The Thing),['Little Richard'],507IFqPuG8mBQoKebfGG9t
Venus In Furs,"['The Velvet Underground', 'Nico']",29engDqjmMr3VLqMm0c0WE
All Apologies,['Nirvana'],1Ic9pKxGSJGM0LKeqf6lGe
Gold Digger,"['Kanye West', 'Jamie Foxx']",1PS1QMdUqOal0ai3Gt7sDQ
Paid In Full,"['Eric B. & Rakim', 'Marley Marl']",20s3FayrStM8GY0m4dRFsw
Everybody Hurts,['R.E.M.'],6PypGyiu0Y2lCDBN1XZEnP
We Are Your Friends - Justice Vs Simian,"['Justice', 'Simian']",49ErwcBYfYRPNBdRuPvpYA
Ohio,"['Crosby, Stills, Nash & Young']",0ToHhkK4qtwEyKOxhQpMbJ
Should I Stay or Should I Go - Remastered,['The Clash'],39shmbIHICJ2Wxnk1fPSdz
Waiting Room,['Fugazi'],5FFowl1Ve4S5OehL6OywSg
Freak Scene,['Dinosaur Jr.'],7zwNt8YuTz0wXYJEW64jbF
Glory Box,['Portishead'],3Ty7OTBNSigGEpeW2PqcsC
Float On,['Modest Mouse'],2lwwrWVKdf3LR9lbbhnr6R
"The Doctor - (Comfortably Numb) [The Wall Work In Progress, Pt. 2, 1979] [Programme 1] [Band Demo] [2011 Remastered Version]",['Pink Floyd'],74tWcMU0HBcjxUTUBHuXWl
Blinding Lights,['The Weeknd'],0VjIjW4GlUZAMYd2vXMi3b
Me and Bobby McGee,['Janis Joplin'],1IqFh00G2kvvMm8pRMpehA
B.O.B. - Bombs Over Baghdad,['OutKast'],3WibbMr6canxRJXhNtAvLU
Alison,['Elvis Costello'],1v98rfd0an913AzHvMNG8a
You Oughta Know - 2015 Remaster,['Alanis Morissette'],3jS7bB0oXVOwGFZn3aE5NV
Such Great Heights,['Streetlight Manifesto'],2D0rl6TnBNkiTvB3rRtm22
Jolene,['Dolly Parton'],2SpEHTbUuebeLkgs9QB7Ue
Georgia on My Mind,"['Willie Nelson', 'Ray Charles']",4Mckv604NWFSw11g4iCgG0
Perfect Day,['Lou Reed'],4TOMI010Sd4ZAX4aZ5TS85
DNA.,['Kendrick Lamar'],6HZILIRieu8S0iqY8kIKhj
Karma Police,['Radiohead'],3SVAN3BRByDmHOhKyIDxfC
My Name Is,['Eminem'],75IN3CtuZwTHTnZvYM4qnJ
I Put a Spell on You,"[""Screamin' Jay Hawkins""]",1YwoYPfhuZlLDbJUH1cKSi
"Pump Up The Volume (UK 12"" Remix)",['M/A/R/R/S'],3CqQIRZng2MVh3k1H2jHHN
Enjoy the Silence - Single Mix,"['Depeche Mode', 'Daniel Miller', 'Phil Legg']",1YwNlWLf8auhazSQUDQLFU
Lazarus,['David Bowie'],3Vn9oCZbdI1EMO7jxdz2Rc
Revolution - Remastered 2009,['The Beatles'],3UDmHZcBTQp8Iu8droNtUl
Riders on the Storm,['The Doors'],14XWXWv5FoCbFzLksawpEe
Cranes in the Sky,['Solange'],48EjSdYh8wz2gBxxqzrsLe
1901,['Phoenix'],3FM33HqRlV7J1QJoPOnd2u
I'm Your Hoochie Coochie Man,['Muddy Waters'],3KSchPNSklO5McIqRH3qYX
Cortez the Killer - 2016 Remaster,"['Neil Young', 'Crazy Horse']",3ZPLFD6mbw6hhu3g6S4EGl
Where It's At,['Dustin Lynch'],4whYDpJ5XVQpmvecbEHP5Q
Black Hole Sun,['Soundgarden'],2EoOZnxNgtmZaD8uUmz2nD
"It's A Man's, Man's, Man's World",['James Brown'],6AIB4vBOGWM4FJ65yNWaXu
I've Been Loving You Too Long,['Otis Redding'],4pdLyulbYLCrPmDzWWeJIZ
One Nation Under a Groove,['Funkadelic'],2nqpN3cSmL0tTlJ724fE2a
Everlong,['Foo Fighters'],5UWwZ5lm5PKu6eKsHAGxOk
Odessa,['Caribou'],3D1P3oPecqAQy2u33gAhsM
Walk This Way,['Aerosmith'],5SZ6zX4rOrEQferfFC2MfP
Standing In the Way of Control,['Gossip'],0hd4rC19ldUBmabhSHxiwS
I Love Rock 'N Roll,['Joan Jett & The Blackhearts'],2Cdvbe2G4hZsnhNMKyGrie
Rock the Casbah - Remastered,['The Clash'],56KqaFSGTb7ifpt16t5Y1N
All I Have to Do Is Dream - (Single Version) [Remastered 2006],['The Everly Brothers'],3FssEldjVdgYnN8L9hcR6M
September Gurls,['Big Star'],74njazGdnO2igjEkb0mGiy
Your Song,['Elton John'],38zsOOcu31XbbYj9BIPUF1
"Music Sounds Better With You - 12"" Club Mix",['Stardust'],1TMuP0LNwsk98cRsiHCA1k
Alive,['Pearl Jam'],1L94M3KIu7QluZe63g64rv
Reflektor,['Arcade Fire'],7uMZy0bALAdneerERyr7Ks
New Slang,['The Shins'],1wAqhAF1dynDjMy7m5CSSE
That's Entertainment,['The Jam'],7MH7TkjQ4RA1vG454dciw0
Moondance - 2013 Remaster,['Van Morrison'],683b4ikwa62JevCjwrmfg6
Alright,['Kendrick Lamar'],3iVcZ5G6tvkXZkZKlMpIUs
Viva La Vida,['Coldplay'],1mea3bSkSGXuIRvnydlB5b
I Will Survive - Single Version,['Gloria Gaynor'],7cv28LXcjAC3GsXbUvXKbX
Wolf Like Me,['TV On The Radio'],03wKMRNYVvw6s9nm4I4jUS
Visions of Johanna,['Bob Dylan'],2rslQV48gNv3r9pPrQFPW1
Yellow,['Coldplay'],3AJwUDP919kvQ9QcozQPxg
The Letter,['The Box Tops'],6RJK553YhstRzyKA4mug09
Trans-Europe Express - 2009 Remaster,['Kraftwerk'],3UjH6apk0ogZeIqhHbjrRU
Midnight Train to Georgia,['Gladys Knight & The Pips'],7MF7QAodbGzNYav5ZfIhAY
Dancing On My Own,['Calum Scott'],2BOqDYLOJBiMOXShCV1neZ
I Know There's Gonna Be (Good Times),"['Jamie xx', 'Young Thug', 'Popcaan']",7sHXjKdY85Om3i7NDlRRhr
Dance to the Music,['Sly & The Family Stone'],1MQWtVcs0PKsY4PA6ZvLiy
Red Eyes,['The War On Drugs'],71jGGLe5VtEHjIk5dU2W3S
I've Got a Woman,['Ray Charles'],2xar08Fq5xra2KKZs5Bw9j
Fire and Rain - 2019 Remaster,['James Taylor'],1oht5GevPN9t1T3kG1m1GO
Clint Eastwood,['Gorillaz'],7yMiX7n9SBvadzox8T5jzT
Thirteen Silver Dollars,['Colter Wall'],67ZuMlC2hS1G0kBuxjUzcC
rock + roll,['EDEN'],0Mf6WhWLfOpzOxacvbcboj
Little Wing,['Jimi Hendrix'],1Eolhana7nKHYpcYpdVcT5
The Passenger,['Iggy Pop'],15BQ7vEDv2LJuh8TxWIhtd
Personal Jesus - Original Single Version,"['Depeche Mode', 'Francois Kevorkian']",1xShPgQbOUa98avWJQFDBY
I Still Haven't Found What I'm Looking For - Remastered 2007,['U2'],3MRQ3CSjoiV1HFil8ykM9M
No Scrubs,['TLC'],1KGi9sZVMeszgZOWivFpxs
21st Century Schizoid Man,['King Crimson'],5yClziwiwTdqRmdPQl3NDz
You Really Got a Hold on Me,['Percy Sledge'],1kz3vwmLiBlW3A73exQSNx
Hallelujah,['Pentatonix'],0HZk0QsXPhMNAWNDR3rYE8
Good Golly Miss Molly,['Little Richard'],7ojv5P29GWTw89c7w6drV9
Who Do You Love - Single Version; Remastered,['Ronnie Hawkins'],4BiwW4Yu4v2QFO47XnTi6p
Skinny Love,['Bon Iver'],2cbic3TiUENlJX91y67ARR
Closer,"['The Chainsmokers', 'Halsey']",7BKLCZ1jbUBVqRi2FVlTVw
Blackstar,['David Bowie'],0Fao855T3klV3REFRFHRF3
Cathy's Clown - (Single Version) [Remastered 2006],['The Everly Brothers'],3iviQu6ea7XilE38DXUi9m
Redemption Song,['Bob Marley & The Wailers'],26PwuMotZqcczKLHi4Htz3
The River,['Jordan Feliz'],1mSMwIW4ZK6DVl499FvDPv
O Superman,['Laurie Anderson'],421Gp1eSmOIcD6alTWowFR
Cross Road Blues,['Robert Johnson'],1TrGdXSgiBm8W68D2K1COG
Rid Of Me,['PJ Harvey'],3m2Zd230K68bC4Qe961d9p
Mannish Boy,['Muddy Waters'],58PSYdY0GFg0LFb2PxYk4T
Desolation Row,['Bob Dylan'],4n1ZGm3TxYmoYe1YR8cMus
In The Air Tonight - 2015 Remastered,['Phil Collins'],18AXbzPzBS8Y3AkgSxzJPb
Unchained Melody,['The Righteous Brothers'],1jFhnVoJkcB4lf9tT0rSZS
Crying Over You,"['The Band CAMINO', 'Chelsea Cutler']",53bCcVMGv0S2aIYvfju2Tt
Girls Just Want to Have Fun,['Cyndi Lauper'],4y1LsJpmMti1PfRQV9AWWe
You Can't Hurry Love,['The Supremes'],1OppEieGNdItZbE14gLBEv
Dream On,['Aerosmith'],5MxNLUsfh7uzROypsoO5qe
The Night They Drove Old Dixie Down - Remastered 2000,['The Band'],0a93e7F9pOj3dYHTrYb9JO
Hate To Say I Told You So,['The Hives'],6xxXrNJnnsQNLdgNk8S4y8
"Shout, Pts. 1 & 2",['The Isley Brothers'],2ZNTPtYmAhN9vCwnAgqKn1
A-Punk,['Vampire Weekend'],1595LW73XBxkRk2ciQOHfr
Who'll Stop The Rain,['Creedence Clearwater Revival'],3Bh6uInhcVBVvLraGZdkKD
You Shook Me All Night Long,['AC/DC'],2SiXAy7TuUkycRVbbWDEpo
Ni**as In Paris,"['JAY-Z', 'Kanye West']",4Li2WHPkuyCdtmokzW2007
The Boxer,['Simon & Garfunkel'],76TZCvJ8GitQ2FA1q5dKu0
A Love Supreme Part I: Acknowledgement,['John Coltrane Quartet'],2j45prPLBSVRoDrv409nty
Ain't No Sunshine,['Bill Withers'],1k1Bqnv2R0uJXQN4u6LKYt
Hope There's Someone,['Avicii'],6x2knRcsrzp9O9bmJjtY7V
Paperback Writer - Remastered 2015,['The Beatles'],0Ui8KPWZbJJQ2Y0CIQuVqX
Higher Ground (feat. John Martin),"['Martin Garrix', 'John Martin']",0rohJsT6NWsThpukt0Xxdc
The Loco-Motion,['Kylie Minogue'],2pX5qSgxQFwlrkjxph8fxb
All You Need Is Love - Remastered 2009,['The Beatles'],68BTFws92cRztMS1oQ7Ewj
Rebel Rebel - 1999 Remaster,['David Bowie'],6LNwcU77wgVQ5PLSnrRwAN
Jeremy,['Pearl Jam'],62nQ8UZVqR2RMvkJHkcO2o
The Twist,['Chubby Checker'],3ohLnESFgYACPMCkoTOzqE
Tired of Being Alone,['Al Green'],10vkYRKw6Jjr7try1ir50G
"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",['The Smiths'],6BrMEbPSSj55nQhkgf6DnE
The One I Love - Remastered,['R.E.M.'],0Svb6yK3JoPCyGqHQufqQ6
White Winter Hymnal,['Pentatonix'],0qEFmBL2k8pb2OWgW490X8
Friday On My Mind,['The Easybeats'],2CT08rpgdut8qQs7IAzMGi
Video Killed The Radio Star,['The Buggles'],6t1FIJlZWTQfIZhsGjaulM
The Rat,['The Walkmen'],2YIOkqKgg3jZEFoL5qcEPT
There Goes My Baby - Single Version; 2019 Remaster,['The Drifters'],1gp0tkLhWn4nXgioqfaIhY
Hard To Explain,['The Strokes'],0OM9ri37LIbPc9hffwsyb1
Happiness Is A Warm Gun - Remastered 2009,['The Beatles'],71LsKf3xISiOlY1mj7FFPP
The Seed (2.0),"['The Roots', 'Cody Chesnutt']",1a6Jt6USVGKzbjYpcKMwPB
Thank You (Falettinme Be Mice Elf Agin) - Single Version,['Sly & The Family Stone'],74iQ3gahRTOGc19bYadBE3
Can't Do Without You,['Caribou'],3n4M80UmJNHws4ZqdM7KEF
I Only Have Eyes for You,['The Flamingos'],3YdKJzcoMZMacISlpY4QoP
Working Class Hero - Remastered 2010,['John Lennon'],1yKQBy7olMIqRpziyAzf8c
D.A.N.C.E,['Justice'],33yAEqzKXexYM3WlOYtTfQ
Do You Believe in Magic?,"[""The Lovin' Spoonful""]",1udKn1oNKYQSQ9OmiIWCMu
Lonely Boy,['The Black Keys'],5G1sTBGbZT5o4PNRc75RKI
Zombie,['The Cranberries'],2IZZqH4K02UIYg5EohpNHF
Juicy - 2005 Remaster,['The Notorious B.I.G.'],5ByAIlEEnxYdvpnezg7HTX
All Right Now,['Free'],1gcESexgftSuLuML57Y69q
Piece of My Heart,"['Big Brother & The Holding Company', 'Janis Joplin']",1xKQbqQtQWrtQS47fUJBtl
Message In A Bottle,['The Police'],1oYYd2gnWZYrt89EBXdFiO
In The Still Of The Nite (I'll Remember),['Boyz II Men'],2tbSiDmrerPi24rEIBwtkh
Dreams - 2004 Remaster,['Fleetwood Mac'],0ofHAoxe9vBkTCp2UQIavz
La Grange - 2005 Remaster,['ZZ Top'],70YvYr2hGlS01bKRIho1HM
Since U Been Gone,['Kelly Clarkson'],3xrn9i8zhNZsTtcoWgQEAd
It's Too Late,['Carole King'],12q3V8ShACq2PSWINMc2rC
"Get Up, Stand Up",['The Wailers'],0q5giEtY4wsFTwjWqswLwx
This Town Ain't Big Enough For Both Of Us,['Sparks'],24Ja9b0r3vZDIYKfH8lTVv
Public Image - Remastered,['Public Image Ltd.'],3T5AtZHfROthygPMNipfZC
Sour Times,['Portishead'],6vTtCOimcPs5H1Jr9d0Aep
Work Out,['J. Cole'],2wAJTrFhCnQyNSD3oUgTZO
Cut Your Hair,['Pavement'],3QuzslMgjJGsw6wC1E9eRi
I Fought the Law - Single Version,['The Bobby Fuller Four'],6Um3XCAxl9YfFmAnGl93xc
True Faith - 2015 Remaster,['New Order'],5uyJ7fbjk6xZzt5UL5jcQg
Fairytale of New York (feat. Kirsty MacColl),"['The Pogues', 'Kirsty MacColl']",3VTNVsTTu05dmTsVFrmGpK
Here Comes The Sun - Remastered 2009,['The Beatles'],6dGnYIeXmHdcikdzNNDMm2
Damaged Goods,['Gang Of Four'],0pkgn0hFsF3zblSLrf72W7
Rock Lobster,"[""The B-52's""]",2Q5wSOwq6BDSu7sSVMNrtT
Take on Me,['a-ha'],2WfaOiMkCvy7F5fcp2zZ8L
One Day Like This,['Elbow'],6H3S7yQjHn3ErG9o6v7qBs
Personality Crisis,['New York Dolls'],4AwKXevZmsTNa3KZVj3rzl
Teardrops,['Bring Me The Horizon'],3aniWcwiiYKHpm3F5TdeKD
"Me, Myself & I","['G-Eazy', 'Bebe Rexha']",40YcuQysJ0KlGQTeGUosTC
La vie en rose - Single Version,['Louis Armstrong'],1UH4viviUjZnS9aWgPGrk0
I'm Not In Love,['10cc'],5HQEmiV2lKnSO6qa2fsR7x
New Year's Day,['Charlie Robison'],7DXNTiUCWJvomSGEGMr3H8
"Hey Hey, My My (Into the Black) - 2016 Remaster","['Neil Young', 'Crazy Horse']",5sy3FriCrKYGJp6JBOnlOo
Rockin' in the Free World,['Neil Young'],4Y7fEQ4PAzhlLnLviRw2P4
Don't Look Back In Anger,['Oasis'],7ppPZa3TRUSGKaks9wH7VT
Love Is The Drug,['Roxy Music'],3wtMkvedoWMQ3XTKv7tqcZ
California Love - Original Version,"['2Pac', 'Roger', 'Dr. Dre']",3djNBlI7xOggg7pnsOLaNm
These Boots Are Made For Walkin',['Nancy Sinatra'],2nwCO1PqpvyoFIvq3Vrj8N
The Thrill Is Gone,"['B.B. King', 'Tracy Chapman']",3cg0dJfrQB66Qf2YthPb6G
Positively 4th Street - Single Version,['Bob Dylan'],4heMx0OAwfILu13Lf0VbBM
queen of broken hearts,['blackbear'],1HKl3RJInVzf5ObVnM644j
Complete Control,['The Clash'],0mlwPYU0ApElSjZN4yA4L9
Surrender,['Natalie Taylor'],0ecC8p17cDNlxHXkuYqeR6
Race for the Prize - 2017 Remaster,['The Flaming Lips'],1RZlGlz8eXT1KmJYpqFRzH
Heart-Shaped Box,['Nirvana'],11LmqTE2naFULdEP94AUBa
Push It,['Salt-N-Pepa'],6sT9MWlJManry3EQwf4V80
Ignition - Remix,['R. Kelly'],5dNfHmqgr128gMY2tc5CeJ
Brimful Of Asha - Norman Cook Remix Single Version,['Cornershop'],6gbdLLUhocAjThL3GvV6Lx
Warriors,['Imagine Dragons'],1lgN0A2Vki2FTON5PYq42m
Miss You - Remastered,['The Rolling Stones'],3hJLKtTpgct9Y9wKww0BiR
Block Rockin' Beats,['The Chemical Brothers'],2wPFy7SAFnt9Nj2TipWcqb
The Boys Of Summer,['Don Henley'],4gvea7UlDkAvsJBPZAd4oB
Shot By Both Sides - Remastered,['Magazine'],3aInErz06eEAbRHMnsORR2
Cat People (Putting out Fire) - 1999 Remaster,['David Bowie'],2UQysLoUc6IjcSZUYrRhsA
Lithium,['Nirvana'],2YodwKJnbPyNKe8XXSE9V7
Holiday in Cambodia,['Dead Kennedys'],2OuNnwnNQyWrF47pthWxNb
Famous Blue Raincoat,['Leonard Cohen'],77K5TB5KZmDZCoJCdd1NvE
Sex on Fire,['Kings of Leon'],0ntQJM78wzOLVeCUAW7Y45
Chain of Fools,['Aretha Franklin'],2oZmMp5M6L0Rh7G84Um2tF
I Never Loved a Man (The Way I Love You),['Aretha Franklin'],1hES47PrbU8GPTI5A9lsr0
Ray of Light,['Madonna'],4Fpsa3pYc3gozrxHRRPvR6
Livin' On A Prayer,['Bon Jovi'],37ZJ0p5Jm13JPevGcx4SkF
Boom Boom Room,['Roddy Ricch'],3aBL75wBGHJnskegE9jyhb
Buddy Holly,['Weezer'],3mwvKOyMmG77zZRunnxp9E
Sex & Drugs & Rock & Roll,['Ian Dury'],0DPdnWavHdhB5hJ6O0qS6d
Last Goodbye,['Jeff Buckley'],0y5CnV2idm2KkQEudDjfDT
Time After Time,['Cyndi Lauper'],7o9uu2GDtVDr9nsR7ZRN73
The Dark End of the Street,['James Carr'],7GykWKpUdiwoYLCACCpmjp
White Lines (Don't Don't Do It) - Long Version,"['Grandmaster Flash', 'Grandmaster Melle Mel']",1iGhTGfEEvd22m9OFpeuON
Knockin' On Heaven's Door,"[""Guns N' Roses""]",4JiEyzf0Md7KEFFGWDDdCr
Just Like a Woman,['Bob Dylan'],37Dl7jQMmt0gUnzTKqnjkN
Hurricane,['Luke Combs'],6xHI9KjUjYT0FPtGO8Mxa1
My Sharona,['The Knack'],1HOMkjp0nHMaTnfAkslCQj
Fade Into You,['Mazzy Star'],1LzNfuep1bnAUR9skqdHCK
He's a Rebel,['The Crystals'],0mG8Hety4RELeo6p808fcy
Hound Dog,['Elvis Presley'],64Ny7djQ6rNJspquof2KoX
Making Plans For Nigel,['XTC'],1XT5kxg6Tk0ukCO2vBQN4v
Rock And Roll All Nite,['KISS'],6KTv0Z8BmVqM7DPxbGzpVC
California Girls - Remix/Remastered,['The Beach Boys'],6bJuuCtXYiwOcKT9s8uRh8
Substitute - Single Version,['The Who'],1cT7uzGsWRzVoL2tlg58yH
Cars - Remastered 2009,['Gary Numan'],0FHs04UuTgcj1bAWfxbrFw
Bloodbuzz Ohio,['The National'],61yQP9FDS7ukp4eAVTdwit
Ne Me Quitte Pas (Don't Leave Me),['Orion Sun'],7DYkWTA0ckaqm2MFfAIlQr
Yonkers,"['Tyler, The Creator']",1zsAAnB6dMpGOvXjoYP9Um
Boogie Chillen,['John Lee Hooker'],7mNFrf8IfgaWMFCz64CtK4
"Jesus, Etc.",['Wilco'],4wd09wCccmxUB7XVJp0RNn
More Than This - Remastered,['Roxy Music'],6N7gPTru90HYLRUIVDQ185
Iron Man - 2012 - Remaster,['Black Sabbath'],3IOQZRcEkplCXg6LofKqE9
Ballad of a Thin Man,['Bob Dylan'],0f5N14nB8xi0p3o4BlVvbx
Maybe I’m Amazed - Remastered 2011,['Paul McCartney'],1Qa0Y05al633fG8f9Peytc
Everyday People,['Sly & The Family Stone'],7lL2lMWNtzOcf5HnEudNgn
Vogue - MDNA World Tour / Live 2012,['Madonna'],2fzHtlT0Ytt0Lxed76Ccm5
Rebel Without A Pause,['Public Enemy'],1zONdCQrEJ4t3mlzKQADEN
West End Blues,['Louis Armstrong'],2STqplYkSLD5ovON11dwcB
Milkshake,['BBY KODIE'],2ahXijXJBI2ZZoNG1zPCnl
Can't Stand Me Now,['The Libertines'],71D4LseR0RADPbyvMeTIHR
...Baby One More Time,['Britney Spears'],3MjUtNVVq3C8Fn0MP3zhXa
Move It - 2000 Remaster,['Cliff Richard & The Drifters'],6gzuPIRmowMiriGzgbLQGJ
Clocks,['Coldplay'],0BCPKOYdS2jbQ8iyB56Zns
Waterfalls,['TLC'],6qspW4YKycviDFjHBOaqUY
Apache,['The Sugarhill Gang'],4UCkX8nrBlpxjrrEqtb46a
Shipbuilding - Remastered in 1998,['Robert Wyatt'],1ae844XtpkQ9wsO0xcdx1h
Suite: Judy Blue Eyes - 2005 Remaster,"['Crosby, Stills & Nash']",2PuUFT13yCzUOZun94WOXv
Angie - Live / Remastered 2009,['The Rolling Stones'],1M0sZg74hJ9Le1u00oYg9X
Cry Me a River,['Justin Timberlake'],7Lf7oSEVdzZqTA0kEDSlS5
Tightrope (feat. Big Boi) - Big Boi Vocal Edit,"['Janelle Monáe', 'Big Boi']",1ljzHUgt2SU2ADkhfa9eBC
We Will Rock You - Remastered,['Queen'],54flyrjcdnQdco7300avMJ
When the Levee Breaks - Remaster,['Led Zeppelin'],05f8Hg3RSfiPSCBQOtxl3i
Telstar - Remastered,['The Tornados'],5KIzAUDxPywD92KxP2b6dx
"Mrs. Robinson - From ""The Graduate"" Soundtrack",['Simon & Garfunkel'],0iOZM63lendWRTTeKhZBSC
Birthday Sex,['Jeremih'],4NpDZPwSXmL0cCTaJuVrCw
Lucy In The Sky With Diamonds - Remastered 2009,['The Beatles'],25yQPHgC35WNnnOUqFhgVR
Watching The Detectives - Single Version,['Elvis Costello'],0KrYPz4S4mKHeBjCwYJp0s
'Round Midnight,['Thelonious Monk'],1wl5b2lw3YagQtZiYZbQWP
Turn! Turn! Turn! (To Everything There Is a Season),['The Byrds'],5qBqBdfTEIWJwAS0Jm2F5R
Your Best American Girl,['Mitski'],172rW45GEnGoJUuWfm1drt
Burn The Witch,['Queens of the Stone Age'],7yyif2Ity1GipUXTdgofKw
Goodbye Yellow Brick Road - Remastered 2014,['Elton John'],4IRHwIZHzlHT1FQpRa5RdE
Can't Feel My Face,['The Weeknd'],22VdIZQfgXJea34mQxlt81
