,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1551,0.546,0.264,7,-13.445,1,0.198,0.823,0.0,0.103,0.771,183.637,audio_features,42bz3qFp1dsi2cSLfpSTeG,spotify:track:42bz3qFp1dsi2cSLfpSTeG,https://api.spotify.com/v1/tracks/42bz3qFp1dsi2cSLfpSTeG,https://api.spotify.com/v1/audio-analysis/42bz3qFp1dsi2cSLfpSTeG,168181,1
1552,0.422,0.943,10,-4.365,1,0.0954,0.074,6.83e-05,0.105,0.845,165.764,audio_features,71yCMlsD6qbD7NmNUEoVNR,spotify:track:71yCMlsD6qbD7NmNUEoVNR,https://api.spotify.com/v1/tracks/71yCMlsD6qbD7NmNUEoVNR,https://api.spotify.com/v1/audio-analysis/71yCMlsD6qbD7NmNUEoVNR,182133,4
1553,0.598,0.514,11,-11.873,1,0.0346,0.129,1.18e-06,0.432,0.299,121.963,audio_features,540qEz21gb3RWi8EYiJbX8,spotify:track:540qEz21gb3RWi8EYiJbX8,https://api.spotify.com/v1/tracks/540qEz21gb3RWi8EYiJbX8,https://api.spotify.com/v1/audio-analysis/540qEz21gb3RWi8EYiJbX8,272033,4
1554,0.456,0.549,4,-13.111,1,0.0343,0.186,0.00227,0.0877,0.834,98.583,audio_features,1oCOp1kVAgNlXX9Tx9mvzq,spotify:track:1oCOp1kVAgNlXX9Tx9mvzq,https://api.spotify.com/v1/tracks/1oCOp1kVAgNlXX9Tx9mvzq,https://api.spotify.com/v1/audio-analysis/1oCOp1kVAgNlXX9Tx9mvzq,274010,4
1555,0.321,0.0631,6,-21.616,0,0.0351,0.833,0.83,0.141,0.264,135.605,audio_features,3iTkd7x5X2LIVKu7JNwqHR,spotify:track:3iTkd7x5X2LIVKu7JNwqHR,https://api.spotify.com/v1/tracks/3iTkd7x5X2LIVKu7JNwqHR,https://api.spotify.com/v1/audio-analysis/3iTkd7x5X2LIVKu7JNwqHR,191107,4
1556,0.694,0.572,9,-10.372,1,0.0281,0.00538,6.28e-06,0.0746,0.199,115.99,audio_features,4loXMor75kKVBB03ygwDlh,spotify:track:4loXMor75kKVBB03ygwDlh,https://api.spotify.com/v1/tracks/4loXMor75kKVBB03ygwDlh,https://api.spotify.com/v1/audio-analysis/4loXMor75kKVBB03ygwDlh,389095,4
1557,0.569,0.273,5,-12.512,1,0.03,0.587,0.000512,0.128,0.241,86.598,audio_features,4L6ZmbSmjH5swqGWrelrrN,spotify:track:4L6ZmbSmjH5swqGWrelrrN,https://api.spotify.com/v1/tracks/4L6ZmbSmjH5swqGWrelrrN,https://api.spotify.com/v1/audio-analysis/4L6ZmbSmjH5swqGWrelrrN,412973,4
1558,0.396,0.714,2,-6.271,1,0.0379,0.553,0.372,0.11,0.116,121.122,audio_features,2S1IUGeYOV3JPSoaheqIo9,spotify:track:2S1IUGeYOV3JPSoaheqIo9,https://api.spotify.com/v1/tracks/2S1IUGeYOV3JPSoaheqIo9,https://api.spotify.com/v1/audio-analysis/2S1IUGeYOV3JPSoaheqIo9,378187,4
1559,0.65,0.556,9,-13.587,0,0.0378,0.112,0.000637,0.109,0.95,128.241,audio_features,6z2AyfE9GZxoHqJVSA4NgN,spotify:track:6z2AyfE9GZxoHqJVSA4NgN,https://api.spotify.com/v1/tracks/6z2AyfE9GZxoHqJVSA4NgN,https://api.spotify.com/v1/audio-analysis/6z2AyfE9GZxoHqJVSA4NgN,274160,4
1560,0.541,0.81,0,-11.745,1,0.0367,0.000975,0.00158,0.0681,0.647,155.582,audio_features,6J2rMSRhgb4HuX6dWgM3nJ,spotify:track:6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/tracks/6J2rMSRhgb4HuX6dWgM3nJ,https://api.spotify.com/v1/audio-analysis/6J2rMSRhgb4HuX6dWgM3nJ,251573,4
1561,0.821,0.376,0,-13.622,1,0.0487,0.669,1.39e-05,0.106,0.824,119.039,audio_features,7j02rdE5RVtNcNMuLGY5SS,spotify:track:7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/tracks/7j02rdE5RVtNcNMuLGY5SS,https://api.spotify.com/v1/audio-analysis/7j02rdE5RVtNcNMuLGY5SS,170000,4
1562,0.546,0.9,5,-6.728,1,0.0691,0.0421,4.57e-05,0.292,0.447,90.591,audio_features,2jz6rWGqVCYsymwxGoaON4,spotify:track:2jz6rWGqVCYsymwxGoaON4,https://api.spotify.com/v1/tracks/2jz6rWGqVCYsymwxGoaON4,https://api.spotify.com/v1/audio-analysis/2jz6rWGqVCYsymwxGoaON4,215933,4
1563,0.296,0.528,8,-10.011,1,0.0465,0.234,0.0,0.147,0.453,200.62,audio_features,6Ro2z4RtAUew9Kz2HZWZUi,spotify:track:6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/tracks/6Ro2z4RtAUew9Kz2HZWZUi,https://api.spotify.com/v1/audio-analysis/6Ro2z4RtAUew9Kz2HZWZUi,284907,3
1564,0.497,0.349,7,-14.0,1,0.0297,0.0929,0.028,0.259,0.421,113.762,audio_features,5gOd6zDC8vhlYjqbQdJVWP,spotify:track:5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/tracks/5gOd6zDC8vhlYjqbQdJVWP,https://api.spotify.com/v1/audio-analysis/5gOd6zDC8vhlYjqbQdJVWP,365627,4
1565,0.722,0.745,4,-6.059,0,0.0536,0.151,6.26e-06,0.337,0.607,95.021,audio_features,6C3yPXYG2NJYlIYVe5J7hv,spotify:track:6C3yPXYG2NJYlIYVe5J7hv,https://api.spotify.com/v1/tracks/6C3yPXYG2NJYlIYVe5J7hv,https://api.spotify.com/v1/audio-analysis/6C3yPXYG2NJYlIYVe5J7hv,309947,4
1566,0.722,0.508,11,-9.646,0,0.0711,0.271,0.0,0.247,0.401,93.054,audio_features,7ErpB5eISelTBvjg6WH8Ov,spotify:track:7ErpB5eISelTBvjg6WH8Ov,https://api.spotify.com/v1/tracks/7ErpB5eISelTBvjg6WH8Ov,https://api.spotify.com/v1/audio-analysis/7ErpB5eISelTBvjg6WH8Ov,215536,4
1567,0.824,0.366,7,-10.96,1,0.145,0.039,0.106,0.0403,0.895,73.949,audio_features,4DQttwipnILl88cru3BRZx,spotify:track:4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/tracks/4DQttwipnILl88cru3BRZx,https://api.spotify.com/v1/audio-analysis/4DQttwipnILl88cru3BRZx,249533,4
1568,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,audio_features,6EJiVf7U0p1BBfs0qqeb1f,spotify:track:6EJiVf7U0p1BBfs0qqeb1f,https://api.spotify.com/v1/tracks/6EJiVf7U0p1BBfs0qqeb1f,https://api.spotify.com/v1/audio-analysis/6EJiVf7U0p1BBfs0qqeb1f,207960,4
1569,0.851,0.583,8,-11.022,0,0.286,0.0506,0.0,0.236,0.956,95.048,audio_features,52IuMfbQa9aqRPz2oYPAI8,spotify:track:52IuMfbQa9aqRPz2oYPAI8,https://api.spotify.com/v1/tracks/52IuMfbQa9aqRPz2oYPAI8,https://api.spotify.com/v1/audio-analysis/52IuMfbQa9aqRPz2oYPAI8,265102,4
1570,0.92,0.914,7,-4.555,1,0.0444,0.0222,7.62e-05,0.114,0.974,135.923,audio_features,73mlvsfJM2qwlDUJxeaatI,spotify:track:73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/tracks/73mlvsfJM2qwlDUJxeaatI,https://api.spotify.com/v1/audio-analysis/73mlvsfJM2qwlDUJxeaatI,314557,4
1571,0.855,0.796,5,-5.976,1,0.316,0.22,0.000321,0.107,0.655,80.028,audio_features,3A4TIpLeMng0Nn0N7yre4g,spotify:track:3A4TIpLeMng0Nn0N7yre4g,https://api.spotify.com/v1/tracks/3A4TIpLeMng0Nn0N7yre4g,https://api.spotify.com/v1/audio-analysis/3A4TIpLeMng0Nn0N7yre4g,114129,4
1572,0.647,0.672,11,-7.913,0,0.0374,0.021,0.497,0.435,0.37,127.962,audio_features,1wVtRjpBb8dnpZC8XSlmiy,spotify:track:1wVtRjpBb8dnpZC8XSlmiy,https://api.spotify.com/v1/tracks/1wVtRjpBb8dnpZC8XSlmiy,https://api.spotify.com/v1/audio-analysis/1wVtRjpBb8dnpZC8XSlmiy,226281,4
1573,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.000894,0.0641,0.657,134.212,audio_features,4yqtwO7MQIIXqoiRBPHAgR,spotify:track:4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/audio-analysis/4yqtwO7MQIIXqoiRBPHAgR,506400,4
1574,0.597,0.874,7,-6.573,1,0.0665,0.0528,7.93e-05,0.0575,0.58,128.556,audio_features,6PN5Z4X40NqaM1WwhJGL73,spotify:track:6PN5Z4X40NqaM1WwhJGL73,https://api.spotify.com/v1/tracks/6PN5Z4X40NqaM1WwhJGL73,https://api.spotify.com/v1/audio-analysis/6PN5Z4X40NqaM1WwhJGL73,335800,4
1575,0.404,0.246,11,-13.812,1,0.041,0.94,3e-05,0.297,0.281,71.274,audio_features,1Vzr9AOdHw65UHoK1Vuxls,spotify:track:1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/tracks/1Vzr9AOdHw65UHoK1Vuxls,https://api.spotify.com/v1/audio-analysis/1Vzr9AOdHw65UHoK1Vuxls,143267,4
1576,0.53,0.264,5,-18.16,0,0.038,0.552,0.694,0.133,0.489,90.048,audio_features,3EtIraJEHVSbBvLw5msioH,spotify:track:3EtIraJEHVSbBvLw5msioH,https://api.spotify.com/v1/tracks/3EtIraJEHVSbBvLw5msioH,https://api.spotify.com/v1/audio-analysis/3EtIraJEHVSbBvLw5msioH,224013,4
1577,0.24,0.615,2,-14.117,1,0.0677,0.171,0.0125,0.0801,0.768,166.657,audio_features,5CGpPUcUahMuLzkNK9ZgPP,spotify:track:5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/tracks/5CGpPUcUahMuLzkNK9ZgPP,https://api.spotify.com/v1/audio-analysis/5CGpPUcUahMuLzkNK9ZgPP,334000,4
1578,0.492,0.928,5,-4.037,1,0.071,0.61,0.00259,0.368,0.92,194.078,audio_features,1CtKHwDqsH3ctcCCI18N0g,spotify:track:1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/tracks/1CtKHwDqsH3ctcCCI18N0g,https://api.spotify.com/v1/audio-analysis/1CtKHwDqsH3ctcCCI18N0g,203453,4
1579,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,audio_features,39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,https://api.spotify.com/v1/audio-analysis/39lSeqnyjZJejRuaREfyLL,220627,4
1580,0.744,0.568,0,-9.629,1,0.0494,0.186,1.18e-05,0.163,0.687,122.657,audio_features,28285KFbyCq8sJofn58qlD,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4
1581,0.389,0.476,9,-9.342,1,0.0316,0.619,5.09e-05,0.255,0.566,148.117,audio_features,6txWz9UapYHVxEd7dDIHXT,spotify:track:6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/tracks/6txWz9UapYHVxEd7dDIHXT,https://api.spotify.com/v1/audio-analysis/6txWz9UapYHVxEd7dDIHXT,217107,4
1582,0.322,0.952,9,-6.925,1,0.205,0.000202,0.219,0.0671,0.257,161.79,audio_features,0iAcyO7WLhnC7WOTOpjGv1,spotify:track:0iAcyO7WLhnC7WOTOpjGv1,https://api.spotify.com/v1/tracks/0iAcyO7WLhnC7WOTOpjGv1,https://api.spotify.com/v1/audio-analysis/0iAcyO7WLhnC7WOTOpjGv1,136773,4
1583,0.419,0.934,7,-3.908,0,0.12,0.000278,0.0015,0.132,0.286,127.288,audio_features,2DlHlPMa4M17kufBvI2lEN,spotify:track:2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/tracks/2DlHlPMa4M17kufBvI2lEN,https://api.spotify.com/v1/audio-analysis/2DlHlPMa4M17kufBvI2lEN,210240,4
1584,0.424,0.94,9,-3.524,1,0.0573,0.00276,1.03e-06,0.277,0.559,168.043,audio_features,3i4xZSH1kTLE22TUvUFMYo,spotify:track:3i4xZSH1kTLE22TUvUFMYo,https://api.spotify.com/v1/tracks/3i4xZSH1kTLE22TUvUFMYo,https://api.spotify.com/v1/audio-analysis/3i4xZSH1kTLE22TUvUFMYo,240040,4
1585,0.741,0.592,6,-9.059,0,0.0308,0.665,0.854,0.116,0.822,111.984,audio_features,1hgX0ZmmP7IRRjUFCIBrnQ,spotify:track:1hgX0ZmmP7IRRjUFCIBrnQ,https://api.spotify.com/v1/tracks/1hgX0ZmmP7IRRjUFCIBrnQ,https://api.spotify.com/v1/audio-analysis/1hgX0ZmmP7IRRjUFCIBrnQ,310133,4
1586,0.868,0.644,6,-10.987,1,0.194,0.159,0.00018,0.901,0.785,97.933,audio_features,5OcyX5eg7VrJuI833qOCUc,spotify:track:5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/tracks/5OcyX5eg7VrJuI833qOCUc,https://api.spotify.com/v1/audio-analysis/5OcyX5eg7VrJuI833qOCUc,459893,4
1587,0.427,0.867,7,-7.182,1,0.219,0.000119,0.489,0.0822,0.763,167.299,audio_features,2WcPqaYMXCIuGHasY3TWrv,spotify:track:2WcPqaYMXCIuGHasY3TWrv,https://api.spotify.com/v1/tracks/2WcPqaYMXCIuGHasY3TWrv,https://api.spotify.com/v1/audio-analysis/2WcPqaYMXCIuGHasY3TWrv,205373,4
1588,0.197,0.915,9,-8.748,0,0.0663,0.042,0.0993,0.341,0.504,171.988,audio_features,3blXu9PHcG78ujYnV6yfvh,spotify:track:3blXu9PHcG78ujYnV6yfvh,https://api.spotify.com/v1/tracks/3blXu9PHcG78ujYnV6yfvh,https://api.spotify.com/v1/audio-analysis/3blXu9PHcG78ujYnV6yfvh,180093,4
1589,0.464,0.997,4,-4.659,0,0.0872,0.00011,0.197,0.972,0.3,90.98,audio_features,5VYVcGgRxhz39ujXLRB42p,spotify:track:5VYVcGgRxhz39ujXLRB42p,https://api.spotify.com/v1/tracks/5VYVcGgRxhz39ujXLRB42p,https://api.spotify.com/v1/audio-analysis/5VYVcGgRxhz39ujXLRB42p,211600,4
1590,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,audio_features,5OQsiBsky2k2kDKy2bX2eT,spotify:track:5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/tracks/5OQsiBsky2k2kDKy2bX2eT,https://api.spotify.com/v1/audio-analysis/5OQsiBsky2k2kDKy2bX2eT,235293,4
1591,0.488,0.493,2,-9.878,1,0.0464,0.255,0.000181,0.102,0.389,135.093,audio_features,4yWl0tnEanf3zmZzl9kbQn,spotify:track:4yWl0tnEanf3zmZzl9kbQn,https://api.spotify.com/v1/tracks/4yWl0tnEanf3zmZzl9kbQn,https://api.spotify.com/v1/audio-analysis/4yWl0tnEanf3zmZzl9kbQn,296133,4
1592,0.448,0.286,5,-12.099,1,0.0333,0.973,0.757,0.0991,0.429,93.56,audio_features,2bA2ZAkBBLI9QMTuvB0322,spotify:track:2bA2ZAkBBLI9QMTuvB0322,https://api.spotify.com/v1/tracks/2bA2ZAkBBLI9QMTuvB0322,https://api.spotify.com/v1/audio-analysis/2bA2ZAkBBLI9QMTuvB0322,256813,4
1593,0.868,0.693,6,-7.052,0,0.181,0.0597,0.00399,0.106,0.396,114.999,audio_features,3wJVBz7gvGTwTWVAxFa6ny,spotify:track:3wJVBz7gvGTwTWVAxFa6ny,https://api.spotify.com/v1/tracks/3wJVBz7gvGTwTWVAxFa6ny,https://api.spotify.com/v1/audio-analysis/3wJVBz7gvGTwTWVAxFa6ny,156911,4
1594,0.577,0.644,2,-8.056,1,0.055,0.101,1.18e-05,0.695,0.313,134.084,audio_features,11jw9nN4jdQEb82hKJCgKG,spotify:track:11jw9nN4jdQEb82hKJCgKG,https://api.spotify.com/v1/tracks/11jw9nN4jdQEb82hKJCgKG,https://api.spotify.com/v1/audio-analysis/11jw9nN4jdQEb82hKJCgKG,182854,4
1595,0.599,0.709,2,-10.565,1,0.0396,0.0983,0.911,0.119,0.387,128.561,audio_features,6JQFuxLwhvtHRmRMebgiLB,spotify:track:6JQFuxLwhvtHRmRMebgiLB,https://api.spotify.com/v1/tracks/6JQFuxLwhvtHRmRMebgiLB,https://api.spotify.com/v1/audio-analysis/6JQFuxLwhvtHRmRMebgiLB,293627,4
1596,0.692,0.662,4,-5.139,1,0.25,0.562,0.0,0.267,0.664,180.048,audio_features,5CGFApNEqgMcoKo6Q4KJ3g,spotify:track:5CGFApNEqgMcoKo6Q4KJ3g,https://api.spotify.com/v1/tracks/5CGFApNEqgMcoKo6Q4KJ3g,https://api.spotify.com/v1/audio-analysis/5CGFApNEqgMcoKo6Q4KJ3g,249333,4
1597,0.378,0.409,2,-11.468,1,0.0337,0.753,0.000528,0.234,0.184,100.087,audio_features,0fOjUafaAhJV16oRBgCtz7,spotify:track:0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/tracks/0fOjUafaAhJV16oRBgCtz7,https://api.spotify.com/v1/audio-analysis/0fOjUafaAhJV16oRBgCtz7,234053,3
1598,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,audio_features,6LUfuyLgvgqrykiTE6sJHY,spotify:track:6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/tracks/6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/audio-analysis/6LUfuyLgvgqrykiTE6sJHY,270520,4
1599,0.738,0.717,6,-9.623,1,0.0545,0.326,3.79e-05,0.133,0.915,95.949,audio_features,4TVnzZW8dIPjMjg5e8gKhH,spotify:track:4TVnzZW8dIPjMjg5e8gKhH,https://api.spotify.com/v1/tracks/4TVnzZW8dIPjMjg5e8gKhH,https://api.spotify.com/v1/audio-analysis/4TVnzZW8dIPjMjg5e8gKhH,246973,4
1600,0.542,0.868,11,-4.581,0,0.037,0.114,0.0224,0.356,0.65,120.016,audio_features,1EvsBXlRgZaVzZ3unJ6yT6,spotify:track:1EvsBXlRgZaVzZ3unJ6yT6,https://api.spotify.com/v1/tracks/1EvsBXlRgZaVzZ3unJ6yT6,https://api.spotify.com/v1/audio-analysis/1EvsBXlRgZaVzZ3unJ6yT6,379853,4
1601,0.513,0.775,11,-5.137,0,0.0284,0.0929,0.0,0.404,0.518,112.194,audio_features,7vYA9ET5AUqJt5pBbhKmcB,spotify:track:7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/tracks/7vYA9ET5AUqJt5pBbhKmcB,https://api.spotify.com/v1/audio-analysis/7vYA9ET5AUqJt5pBbhKmcB,149360,4
1602,0.625,0.756,7,-6.954,1,0.231,0.00933,0.00134,0.324,0.673,123.948,audio_features,7qVLZuvzNjyiy3TVtEBwBE,spotify:track:7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/tracks/7qVLZuvzNjyiy3TVtEBwBE,https://api.spotify.com/v1/audio-analysis/7qVLZuvzNjyiy3TVtEBwBE,284027,4
1603,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,audio_features,4z7maGZkAonDlXlwo8q69f,spotify:track:4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/tracks/4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/audio-analysis/4z7maGZkAonDlXlwo8q69f,331333,4
1604,0.755,0.578,0,-8.932,0,0.145,0.316,0.0,0.25,0.581,94.148,audio_features,1IIKrJVP1C9N7iPtG6eOsK,spotify:track:1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/tracks/1IIKrJVP1C9N7iPtG6eOsK,https://api.spotify.com/v1/audio-analysis/1IIKrJVP1C9N7iPtG6eOsK,176960,4
1605,0.776,0.197,0,-13.308,1,0.0467,0.95,7.39e-06,0.147,0.689,126.236,audio_features,4RZFpgo4VzBjH5g7XCHo2l,spotify:track:4RZFpgo4VzBjH5g7XCHo2l,https://api.spotify.com/v1/tracks/4RZFpgo4VzBjH5g7XCHo2l,https://api.spotify.com/v1/audio-analysis/4RZFpgo4VzBjH5g7XCHo2l,165240,4
1606,0.486,0.241,4,-17.337,1,0.0366,0.413,3.51e-05,0.0928,0.614,106.574,audio_features,3y4Uza6K58JXQ7RYya8ZI5,spotify:track:3y4Uza6K58JXQ7RYya8ZI5,https://api.spotify.com/v1/tracks/3y4Uza6K58JXQ7RYya8ZI5,https://api.spotify.com/v1/audio-analysis/3y4Uza6K58JXQ7RYya8ZI5,301133,4
1607,0.522,0.901,4,-8.549,1,0.0479,0.535,8.47e-06,0.176,0.916,166.886,audio_features,3QUGcs2wxh0hs1cpQYejSf,spotify:track:3QUGcs2wxh0hs1cpQYejSf,https://api.spotify.com/v1/tracks/3QUGcs2wxh0hs1cpQYejSf,https://api.spotify.com/v1/audio-analysis/3QUGcs2wxh0hs1cpQYejSf,131200,4
1608,0.753,0.779,7,-12.666,1,0.251,0.0933,0.0,0.236,0.62,110.722,audio_features,2HlKSufhcnPDZAS1S7jLg6,spotify:track:2HlKSufhcnPDZAS1S7jLg6,https://api.spotify.com/v1/tracks/2HlKSufhcnPDZAS1S7jLg6,https://api.spotify.com/v1/audio-analysis/2HlKSufhcnPDZAS1S7jLg6,325840,4
1609,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,240133,4
1610,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.624,audio_features,0odIT9B9BvOCnXfS0e4lB5,spotify:track:0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/tracks/0odIT9B9BvOCnXfS0e4lB5,https://api.spotify.com/v1/audio-analysis/0odIT9B9BvOCnXfS0e4lB5,228000,4
1611,0.344,0.769,5,-9.112,0,0.0606,0.261,0.000122,0.335,0.923,126.318,audio_features,46pW0poQYEb2bVaqozGO59,spotify:track:46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/tracks/46pW0poQYEb2bVaqozGO59,https://api.spotify.com/v1/audio-analysis/46pW0poQYEb2bVaqozGO59,334387,4
1612,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,audio_features,3lPr8ghNDBLc2uZovNyLs9,spotify:track:3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/tracks/3lPr8ghNDBLc2uZovNyLs9,https://api.spotify.com/v1/audio-analysis/3lPr8ghNDBLc2uZovNyLs9,212440,4
1613,0.676,0.692,9,-13.093,1,0.052,0.668,0.00915,0.13,0.799,102.516,audio_features,0RgcOUQg4qYAEt9RIdf3oB,spotify:track:0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/tracks/0RgcOUQg4qYAEt9RIdf3oB,https://api.spotify.com/v1/audio-analysis/0RgcOUQg4qYAEt9RIdf3oB,170160,4
1614,0.622,0.886,2,-5.846,1,0.0322,0.089,0.153,0.0292,0.921,153.079,audio_features,06yREZ9X92R2e9RJpdzZ2O,spotify:track:06yREZ9X92R2e9RJpdzZ2O,https://api.spotify.com/v1/tracks/06yREZ9X92R2e9RJpdzZ2O,https://api.spotify.com/v1/audio-analysis/06yREZ9X92R2e9RJpdzZ2O,181533,4
1615,0.585,0.66,0,-8.726,1,0.0354,0.0804,0.817,0.109,0.633,173.018,audio_features,1C1aPROikm8LStBgAmRkBw,spotify:track:1C1aPROikm8LStBgAmRkBw,https://api.spotify.com/v1/tracks/1C1aPROikm8LStBgAmRkBw,https://api.spotify.com/v1/audio-analysis/1C1aPROikm8LStBgAmRkBw,188437,4
1616,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,audio_features,1BxfuPKGuaTgP7aM0Bbdwr,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,https://api.spotify.com/v1/audio-analysis/1BxfuPKGuaTgP7aM0Bbdwr,178427,4
1617,0.629,0.969,8,-0.276,0,0.0455,0.00184,0.0,0.122,0.905,150.01,audio_features,4gMnvtp0lXJY9GkgPGcELg,spotify:track:4gMnvtp0lXJY9GkgPGcELg,https://api.spotify.com/v1/tracks/4gMnvtp0lXJY9GkgPGcELg,https://api.spotify.com/v1/audio-analysis/4gMnvtp0lXJY9GkgPGcELg,248627,4
1618,0.342,0.126,3,-11.857,1,0.0265,0.862,0.0998,0.146,0.147,77.873,audio_features,3ziJFd6JeioC8Xfct0UXpJ,spotify:track:3ziJFd6JeioC8Xfct0UXpJ,https://api.spotify.com/v1/tracks/3ziJFd6JeioC8Xfct0UXpJ,https://api.spotify.com/v1/audio-analysis/3ziJFd6JeioC8Xfct0UXpJ,202760,3
1619,0.523,0.803,1,-6.321,0,0.0791,0.107,0.000409,0.154,0.921,91.469,audio_features,2ouFIPC3O1HNBcVTw1d9AN,spotify:track:2ouFIPC3O1HNBcVTw1d9AN,https://api.spotify.com/v1/tracks/2ouFIPC3O1HNBcVTw1d9AN,https://api.spotify.com/v1/audio-analysis/2ouFIPC3O1HNBcVTw1d9AN,329467,4
1620,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,audio_features,5vLonpxn4VN0A8GtQOBSG0,spotify:track:5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/tracks/5vLonpxn4VN0A8GtQOBSG0,https://api.spotify.com/v1/audio-analysis/5vLonpxn4VN0A8GtQOBSG0,290560,4
1621,0.439,0.971,11,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,audio_features,2yE3bwbhqypdsuhmv48Svn,spotify:track:2yE3bwbhqypdsuhmv48Svn,https://api.spotify.com/v1/tracks/2yE3bwbhqypdsuhmv48Svn,https://api.spotify.com/v1/audio-analysis/2yE3bwbhqypdsuhmv48Svn,163880,4
1622,0.499,0.975,5,-4.504,1,0.0538,8.6e-05,0.0721,0.0258,0.509,109.997,audio_features,2wzTHuw8nhFSXUU27x0PFa,spotify:track:2wzTHuw8nhFSXUU27x0PFa,https://api.spotify.com/v1/tracks/2wzTHuw8nhFSXUU27x0PFa,https://api.spotify.com/v1/audio-analysis/2wzTHuw8nhFSXUU27x0PFa,414080,4
1623,0.934,0.467,11,-10.99,0,0.307,0.102,3.98e-05,0.109,0.73,123.583,audio_features,4zn0kScuV9Oj28d4g9CQQs,spotify:track:4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/tracks/4zn0kScuV9Oj28d4g9CQQs,https://api.spotify.com/v1/audio-analysis/4zn0kScuV9Oj28d4g9CQQs,211000,4
1624,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,audio_features,4KGyQfes7t5BiaoBvs380e,spotify:track:4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/tracks/4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/audio-analysis/4KGyQfes7t5BiaoBvs380e,177947,4
